_id,theaterId,location.address.street1,location.address.city,location.address.state,location.address.zipcode,location.geo.type,location.geo.coordinates[0],location.geo.coordinates[1],location.address.street2
59a47287cfa9a3a73e51e92f,200,3124 Jericho Tpke,East Northport,NY,11731,Point,-73.319092,40.838463,
59a47287cfa9a3a73e51e930,225,4040 S College Ave,Fort Collins,CO,80525,Point,-105.0756,40.52911,
59a47287cfa9a3a73e51e931,226,5916 W Loop 289,Lubbock,TX,79424,Point,-101.93748,33.541672,
59a47287cfa9a3a73e51e932,227,6300 E Lloyd Expressway,Evansville,IN,47715,Point,-87.490852,37.984589,
59a47287cfa9a3a73e51e947,2399,5625 Xerxes Ave N,Brooklyn Center,MN,55430,Point,-93.321479,45.057588,
59a47287cfa9a3a73e51e948,23,4401 16th St,Moline,IL,61265,Point,-90.50766,41.46843,
59a47287cfa9a3a73e51e949,239,2480 Highway 6 S,Houston,TX,77077,Point,-95.645424,29.736498,
59a47287cfa9a3a73e51e94a,240,333 N 170th St,Omaha,NE,68118,Point,-96.177521,41.262672,
59a47287cfa9a3a73e51e94b,241,7905 San Dario Ave,Laredo,TX,78045,Point,-99.5021573,27.5732941,
59a47287cfa9a3a73e51e94d,243,4505 Monroe St,Toledo,OH,43613,Point,-83.620056,41.686829,
59a47287cfa9a3a73e51e94e,2447,7602 S Cicero Avenue,Burbank,IL,60459,Point,-87.743288,41.755876,
59a47287cfa9a3a73e51e951,246,5514 S Broadway Ave,Tyler,TX,75703,Point,-95.302696,32.288639,
59a47287cfa9a3a73e51e956,2504,5301 Beltline Road,Dallas,TX,75254,Point,-96.815371,32.954121,Suite 110
59a47287cfa9a3a73e51e959,2506,70 Worcester Providence Turnpike,Millbury,MA,01527,Point,-71.77605,42.19519,
59a47287cfa9a3a73e51e95d,2510,100 Meyerland Plaza Mall,Houston,TX,77096-1607,Point,-95.45953,29.685877,
59a47287cfa9a3a73e51e95e,250,12645 N 48th St,Phoenix,AZ,85032,Point,-111.97616,33.601425,
59a47287cfa9a3a73e51e960,2513,18071 Highwood Preserve Parkway,Tampa,FL,33647,Point,-82.36668,28.13192,
59a47287cfa9a3a73e51e962,2514,123 Orange Fair Mall Rd,Fullerton,CA,92832,Point,-117.922131,33.856301,
59a47287cfa9a3a73e51e963,2516,9600 I-35 South,Austin,TX,78748,Point,-97.789657,30.160714,
59a47287cfa9a3a73e51e969,2537,5580 Goods Lane,Altoona,PA,16602,Point,-78.410035,40.467871,Suite 2113
59a47287cfa9a3a73e51e96b,2522,2300 Bernadette Dr,Columbia,MO,65203,Point,-92.375518,38.963839,Spc 606
59a47287cfa9a3a73e51e8ef,191,2005 Forest Ave,Chico,CA,95928,Point,-121.79893,39.726875,
59a47287cfa9a3a73e51e8f2,1919,260 Exton Square Parkway,Exton,PA,19341,Point,-75.62331,40.030088,
59a47287cfa9a3a73e51e8f3,1923,2929 Turner Hill Road,Lithonia,GA,30038,Point,-84.088812,33.698426,#2370
59a47287cfa9a3a73e51e8f4,1926,400 W Route 38,Moorestown,NJ,08057,Point,-74.963355,39.943279,#1310
59a47287cfa9a3a73e51e8fa,1931,2002 Annapolis Mall,Annapolis,MD,21401,Point,-76.547369,38.991343,#113
59a47287cfa9a3a73e51e900,1957,210 Andover Street,Peabody,MA,01960,Point,-70.944555,42.545261,#W1117
59a47287cfa9a3a73e51e901,1940,One Sunrise Mall,Massapequa,NY,11758,Point,-73.436827,40.679252,#2090
59a47287cfa9a3a73e51e902,1951,3811 South Cooper Street,Arlington,TX,76015,Point,-97.129091,32.68012,#2050
59a47287cfa9a3a73e51e904,1950,4800 South Hulen Street,Fort Worth,TX,76132,Point,-97.399685,32.679303,#2605
59a47287cfa9a3a73e51e908,1955,6170 Grand Avenue,Gurnee,IL,60031,Point,-87.956702,42.3839,#441
59a47287cfa9a3a73e51e911,203,9607 Research Blvd,Austin,TX,78759,Point,-97.74192,30.387857,Ste 500
59a47287cfa9a3a73e51e912,206,115 N 76th St,Omaha,NE,68114,Point,-96.030488,41.260722,
59a47287cfa9a3a73e51e913,207,5001 N Big Hollow Rd,Peoria,IL,61615,Point,-89.64386,40.750259,
59a47287cfa9a3a73e51e915,19,5100 Se 14th St,Des Moines,IA,50320,Point,-93.598244,41.538322,
59a47287cfa9a3a73e51e918,211,4100 E Mexico Ave,Denver,CO,80222,Point,-104.93787,39.685158,Ste A
59a47287cfa9a3a73e51e91c,213,8210 S Gessner Dr,Houston,TX,77036,Point,-95.533008,29.68748,
59a47287cfa9a3a73e51e91e,201,125 NW Loop 410,San Antonio,TX,78216,Point,-98.493599,29.521643,Ste 201
59a47287cfa9a3a73e51e921,199,16980 Southwest Fwy,Sugar Land,TX,77479,Point,-95.640045,29.587284,
59a47287cfa9a3a73e51e934,229,5820 E 82nd St,Indianapolis,IN,46250,Point,-86.069351,39.905849,
59a47287cfa9a3a73e51e936,237,8889 Gateway Blvd. West,El Paso,TX,79925,Point,-106.371365,31.770249,Suite 100
59a47287cfa9a3a73e51e938,232,9977 E Washington St,Indianapolis,IN,46229,Point,-85.992188,39.773041,
59a47287cfa9a3a73e51e93c,236,700 S Jackson Rd,McAllen,TX,78501,Point,-98.205727,26.191338,
59a47287cfa9a3a73e51e942,242,19425 Gulf Fwy,Webster,TX,77598,Point,-95.140755,29.54365,
59a47287cfa9a3a73e51e944,2393,777 E Merritt Island Causeway,Merritt Island,FL,32952,Point,-80.684667,28.355038,Ste F10A
59a47287cfa9a3a73e51e945,2394,5215 De Zavala Road,San Antonio,TX,78249,Point,-98.587691,29.564292,
59a47287cfa9a3a73e51e946,2396,901 Cortez Road W,Bradenton,FL,34207,Point,-82.5735,27.460803,
59a47287cfa9a3a73e51e94c,2382,5819 NW Loop 410,San Antonio,TX,78238,Point,-98.60723,29.482002,Ste 101
59a47287cfa9a3a73e51e94f,245,15300 Cedar Ave,Apple Valley,MN,55124,Point,-93.21521,44.729126,
59a47287cfa9a3a73e51e953,249,2727 W Thunderbird Rd,Phoenix,AZ,85053,Point,-112.11788,33.609314,
59a47287cfa9a3a73e51e955,2501,3676 South US Highway 41,Terre Haute,IN,47802,Point,-87.416047,39.422271,
59a47287cfa9a3a73e51e95a,2508,4710 Cherry Hill Road,College Park,MD,20740,Point,-76.9318,39.016519,
59a47287cfa9a3a73e51e964,2515,3725 US 41 West,Marquette,MI,49855,Point,-87.47255,46.54769,
59a47287cfa9a3a73e51e966,2519,3702 Frederick Ave,Saint Joseph,MO,64506,Point,-94.803143,39.77691,Ste 47
59a47287cfa9a3a73e51e96a,2520,4750 N Division,Spokane,WA,99207,Point,-117.40904,47.702811,Ste 1136
59a47287cfa9a3a73e51e8ed,1906,2 Union Square,New York,NY,10003,Point,-73.9899,40.73445,
59a47287cfa9a3a73e51e8f1,1922,122 Hawthorn Center,Vernon Hills,IL,60061,Point,-87.946287,42.243053,#526
59a47287cfa9a3a73e51e8fb,1932,7101 Democracy Blvd,Bethesda,MD,20817,Point,-77.148603,39.023301,
59a47287cfa9a3a73e51e8fc,1934,470 Lewis Avenue,Meriden,CT,06451,Point,-72.809158,41.551655,#23
59a47287cfa9a3a73e51e8fd,1936,1 Garden State Plaza,Paramus,NJ,07652,Point,-74.073868,40.915751,#B01C
59a47287cfa9a3a73e51e8fe,1924,3333 Buford Drive,Buford,GA,30519,Point,-83.984258,34.071252,#1006
59a47287cfa9a3a73e51e8ff,1938,1201 Boston Post Road,Milford,CT,06460,Point,-73.038087,41.236965,#2421
59a47287cfa9a3a73e51e903,1946,236 Lehigh Valley Mall,Whitehall,PA,18052,Point,-75.48306,40.630214,#2081A
59a47287cfa9a3a73e51e906,1954,6121 W Park Blvd,Plano,TX,75093,Point,-96.833368,33.031383,#B109
59a47287cfa9a3a73e51e90d,1960,12801 W Sunrise Blvd,Sunrise,FL,33323,Point,-80.319071,26.156189,#283
59a47287cfa9a3a73e51e90e,1966,601 Donald Lynch Boulevard,Marlborough,MA,01752,Point,-71.615698,42.353245,#N137
59a47287cfa9a3a73e51e91b,215,10777 North Fwy,Houston,TX,77037,Point,-95.414383,29.92598,
59a47287cfa9a3a73e51e920,205,3915 W Airport Fwy,Irving,TX,75062,Point,-97.004326,32.838085,
59a47287cfa9a3a73e51e928,218,101 Westgate Pkwy,Amarillo,TX,79121,Point,-101.93421,35.183792,
59a47287cfa9a3a73e51e929,196,1751 N Central Expy,McKinney,TX,75070,Point,-96.639603,33.213333,Ste C
59a47287cfa9a3a73e51e92d,222,4229 E McCain Blvd,North Little Rock,AR,72117,Point,-92.219482,34.791119,
59a47287cfa9a3a73e51e92e,224,6700 W Kellogg Dr,Wichita,KS,67209,Point,-97.420036,37.675171,
59a47287cfa9a3a73e51e939,233,510 Gulfgate Center Mall,Houston,TX,77087,Point,-95.294044,29.697538,
59a47287cfa9a3a73e51e93a,234,6750 West Fwy,Fort Worth,TX,76116,Point,-97.433205,32.736568,
59a47287cfa9a3a73e51e93d,2370,1489 SE 17th Street,Fort Lauderdale,FL,33316,Point,-80.129269,26.100483,
59a47287cfa9a3a73e51e93e,2371,1790 Biscayne Blvd,Miami,FL,33132,Point,-80.188977,25.794018,Ste D
59a47287cfa9a3a73e51e940,230,562 W. Fry Rd,Greenwood,IN,46142,Point,-86.118225,39.62878,
59a47287cfa9a3a73e51e943,238,5885 Eastex Fwy,Beaumont,TX,77706,Point,-94.155014,30.124346,
59a47287cfa9a3a73e51e952,247,1405 Spring Meadows Dr,Holland,OH,43528,Point,-83.696869,41.615524,
59a47287cfa9a3a73e51e958,2505,8657 Villa La Jolla Dr,La Jolla,CA,92037,Point,-117.232736,32.865838,Suite #113
59a47287cfa9a3a73e51e95b,2507,2657 South MacArthur Drive,Alexandria,LA,71301,Point,-92.4591,31.27102,
59a47287cfa9a3a73e51e95c,2509,48 Route 23 North,Riverdale,NJ,07457,Point,-74.31183,40.99227,
59a47287cfa9a3a73e51e95f,2511,900 West Shawnee,Muskogee,OK,74401,Point,-95.37118,35.77228,
59a47287cfa9a3a73e51e8ee,1929,11160 Veirs Mill Road,Silver Spring,MD,20902,Point,-77.052715,39.03819,
59a47287cfa9a3a73e51e8f6,1927,505 Neshaminy Mall,Bensalem,PA,19020,Point,-74.954257,40.136828,
59a47287cfa9a3a73e51e8f7,1928,194 Buckland Hills Drive,Manchester,CT,06042,Point,-72.545579,41.807238,#1022
59a47287cfa9a3a73e51e909,1945,2109 Southlake Mall,Merrillville,IN,46410,Point,-87.306108,41.468893,#234
59a47287cfa9a3a73e51e90a,1959,1201 Lake Woodlands Drive,Spring,TX,77380,Point,-95.453792,30.167429,#2038
59a47287cfa9a3a73e51e90b,1958,2000 Willowbrook Mall,Houston,TX,77070,Point,-95.539662,29.955979,#1550
59a47287cfa9a3a73e51e90c,195,4100 Kemp Blvd,Wichita Falls,TX,76308,Point,-98.53701,33.868481,
59a47287cfa9a3a73e51e90f,1961,5135 W Alabama St,Houston,TX,77056,Point,-95.46322,29.740402,#7210
59a47287cfa9a3a73e51e910,202,2800 N Central Expy,Plano,TX,75074,Point,-96.702805,33.035957,
59a47287cfa9a3a73e51e91a,214,7318 Fm 1960 Rd W,Houston,TX,77070,Point,-95.538124,29.967516,
59a47287cfa9a3a73e51e922,219,1409 W I 240 Service Road,Oklahoma City,OK,73159,Point,-97.543728,35.391657,
59a47287cfa9a3a73e51e923,197,310 Goddard Blvd,King of Prussia,PA,19406,Point,-75.393959,40.092281,
59a47287cfa9a3a73e51e924,204,4970 Us Hwy. 290 W,Austin,TX,78735,Point,-97.819771,30.235821,
59a47287cfa9a3a73e51e927,217,13801 E Mississippi Ave,Aurora,CO,80012,Point,-104.82673,39.697807,
59a47287cfa9a3a73e51e92a,21,1431 Coral Ridge Avenue,Coralville,IA,52241,Point,-91.602524,41.692726,
59a47287cfa9a3a73e51e92b,220,5801 N May Ave,Oklahoma City,OK,73112,Point,-97.567085,35.529671,
59a47287cfa9a3a73e51e92c,221,10303 E 71st St,Tulsa,OK,74133,Point,-95.860207,36.062862,
59a47287cfa9a3a73e51e933,228,737 Northcrest Shopping Ctr,Fort Wayne,IN,46805,Point,-85.131424,41.119022,
59a47287cfa9a3a73e51e935,2378,10455 Ulmerton Rd.,Largo,FL,33771,Point,-82.78363,27.894913,
59a47287cfa9a3a73e51e937,231,4625 Lafayette Road,Indianapolis,IN,46254,Point,-86.254257,39.825542,
59a47287cfa9a3a73e51e93b,235,4717 S Padre Island Dr,Corpus Christi,TX,78411,Point,-97.386406,27.71352,
59a47287cfa9a3a73e51e93f,22,5153 Elmore Ave,Davenport,IA,52807,Point,-90.523376,41.570271,
59a47287cfa9a3a73e51e941,2387,6601 Nicollet Ave S,Richfield,MN,55423,Point,-93.2775,44.882942,
59a47287cfa9a3a73e51e950,244,4627 S Jack Kultgen Pkwy,Waco,TX,76711,Point,-97.152046,31.498034,
59a47287cfa9a3a73e51e954,248,4195 Phoenix Avenue,Fort Smith,AR,72903,Point,-94.362411,35.359375,
59a47287cfa9a3a73e51e957,2503,1940 N Perkins Road,Stillwater,OK,74075,Point,-97.05415,36.14249,
59a47287cfa9a3a73e51e961,2512,1343 North National Avenue,Columbus,IN,47201,Point,-85.878748,39.211812,
59a47287cfa9a3a73e51e965,2517,2370 Poplar Drive,Medford,OR,97504,Point,-122.86957,42.353018,
59a47287cfa9a3a73e51e967,2518,625 Atlantic Ave,Brooklyn,NY,11217,Point,-73.97417,40.68345,Ste A7
59a47287cfa9a3a73e51e968,251,8290 W Bell Rd,Glendale,AZ,85308,Point,-112.23198,33.639755,
59a47287cfa9a3a73e51e96d,2525,5065 Main Street,Trumbull,CT,06611,Point,-73.224767,41.231089,Suite 133
59a47287cfa9a3a73e51e96e,2526,2701 Ming Avenue,Bakersfield,CA,93304,Point,-119.034423,35.338236,Space 234
59a47287cfa9a3a73e51e976,257,561 Boardman Poland Rd,Boardman,OH,44512,Point,-80.644325,41.023308,
59a47287cfa9a3a73e51e978,259,3220 Nicholasville Rd,Lexington,KY,40503,Point,-84.521439,37.993816,
59a47287cfa9a3a73e51e982,2540,7600 Kingston Pike,Knoxville,TN,37919,Point,-84.037384,35.92623,Suite 1164
59a47287cfa9a3a73e51e988,255,20408 Highway 59 N,Humble,TX,77338,Point,-95.262512,30.011057,
59a47287cfa9a3a73e51e98d,2707,2525 El Camino Real,Carlsbad,CA,92008,Point,-117.330068,33.1786,#240
59a47287cfa9a3a73e51e990,2702,1201 12th Street SW,Rochester,MN,55902,Point,-92.480994,44.007071,#670
59a47287cfa9a3a73e51e995,2700,763 Iyannough Road,Hyannis,MA,02601,Point,-70.293647,41.667942,#S155
59a47287cfa9a3a73e51e998,2721,259 Towne Center Circle,Sanford,FL,32771,Point,-81.337068,28.807089,#M06A
59a47287cfa9a3a73e51e99b,2703,1400 Willowbrook Mall,Wayne,NJ,07470,Point,-74.260638,40.890429,#1240
59a47287cfa9a3a73e51e99c,2725,8021 Citrus Park Town Center,Tampa,FL,33625,Point,-82.576281,28.068586,#7979
59a47287cfa9a3a73e51e99e,2717,800 North Green River Road,Evansville,IN,47715,Point,-87.495694,37.981338,#74
59a47287cfa9a3a73e51e9a7,2727,4201 Coldwater Road,Fort Wayne,IN,46805,Point,-85.136425,41.117674,#G10
59a47287cfa9a3a73e51e9aa,2730,14200 East Alameda Avenue,Aurora,CO,80012,Point,-104.824794,39.708946,#2011
59a47287cfa9a3a73e51e974,2538,4314 Milan Road,Sandusky,OH,44870,Point,-82.671862,41.419447,Suite 310
59a47287cfa9a3a73e51e977,2541,3301 West Main Street,Norman,OK,73072,Point,-97.491177,35.218483,Suite 417
59a47287cfa9a3a73e51e97c,2544,7800 N Navarro Street,Victoria,TX,77904,Point,-96.993162,28.87167,Suite 205
59a47287cfa9a3a73e51e989,2704,1251 US Hwy 31 N,Greenwood,IN,46142,Point,-86.105015,39.59991,#C07A
59a47287cfa9a3a73e51e98c,2543,4601 E Main Street,Farmington,NM,87402,Point,-108.156084,36.757555,Suite 850
59a47287cfa9a3a73e51e98e,262,10600 Centrum Pkwy,Pineville,NC,28134,Point,-80.878593,35.088947,
59a47287cfa9a3a73e51e991,2714,500 Baybrook Mall,Friendswood,TX,77546,Point,-95.148136,29.544216,#1154
59a47287cfa9a3a73e51e992,265,14160 Baltimore Ave,Laurel,MD,20707,Point,-76.863037,39.08559,
59a47287cfa9a3a73e51e994,2706,8000 West Broward Boulevard,Plantation,FL,33388,Point,-80.254071,26.120718,#1317
59a47287cfa9a3a73e51e996,270,7006 Two Notch Rd,Columbia,SC,29223,Point,-80.96037,34.06115,
59a47287cfa9a3a73e51e99f,2718,1600 Miller Trunk Highway,Duluth,MN,55811,Point,-92.159865,46.804569,#L01A
59a47287cfa9a3a73e51e9a2,271,1417 Golden Gate Blvd,Mayfield Heights,OH,44124,Point,-81.448357,41.521706,
59a47287cfa9a3a73e51e9a8,2728,6600 Topanga Canyon Boulevard,Canoga Park,CA,91303,Point,-118.604941,34.190465,#1022
59a47287cfa9a3a73e51e9a9,2729,27001 US Highway 19 North,Clearwater,FL,33761,Point,-82.730909,28.017171,#2050
59a47287cfa9a3a73e51e9ab,272,1125 Woodruff Rd,Greenville,SC,29607,Point,-82.299583,34.82943,
59a47287cfa9a3a73e51e96c,2524,4600 Jonestown Road,Harrisburg,PA,17109,Point,-76.816227,40.302123,Space 55
59a47287cfa9a3a73e51e970,2531,4465 Poplar Ave.,Memphis,TN,38117,Point,-89.913349,35.117236,Ste 1005
59a47287cfa9a3a73e51e97e,256,4255 Lyndon B Johnson Fwy,Farmers Branch,TX,75244,Point,-96.835213,32.92749,
59a47287cfa9a3a73e51e981,258,2601 S Stemmons Fwy,Lewisville,TX,75067,Point,-96.963219,32.999397,
59a47287cfa9a3a73e51e985,2701,3001 White Bear Ave N,St. Paul,MN,55109,Point,-93.020768,45.027936,#2026A
59a47287cfa9a3a73e51e986,261,2109 Matthews Township Parkway,Matthews,NC,28105,Point,-80.703965,35.126871,
59a47287cfa9a3a73e51e99a,2713,9469 West Atlantic Boulevard,Coral Springs,FL,33071,Point,-80.249783,26.239338,#9117
59a47287cfa9a3a73e51e9a0,2719,5300 S 76 Street,Greendale,WI,53129,Point,-88.008603,42.947838,#590
59a47287cfa9a3a73e51e9a3,26,2401 North Mayfair Road,Wauwatosa,WI,53226,Point,-88.049141,43.062759,
59a47287cfa9a3a73e51e9a4,2723,1700 W International Speedway Blvd.,Daytona Beach,FL,32114,Point,-81.063029,29.195698,#578
59a47287cfa9a3a73e51e9a5,2724,8001 South Orange Blossom Trail,Orlando,FL,32809,Point,-81.399096,28.443489,#780
59a47287cfa9a3a73e51e96f,2530,2645 SW College Road,Ocala,FL,34471,Point,-82.168421,29.166559,Suite 102
59a47287cfa9a3a73e51e971,2533,5539 W Loop 1604 N,San Antonio,TX,78251,Point,-98.707291,29.491569,
59a47287cfa9a3a73e51e972,2535,2100 Snelling Avenue North,Roseville,MN,55113,Point,-93.163927,45.003495,Suite 66A
59a47287cfa9a3a73e51e973,2521,4101 E. 42nd Street,Odessa,TX,79762,Point,-102.340951,31.893154,STE C21
59a47287cfa9a3a73e51e975,2539,2200 S. 10th Street,Mcallen,TX,78503,Point,-98.235824,26.187544,Suite E08
59a47287cfa9a3a73e51e979,2542,8001 S. Orange Blossom Trail,Orlando,FL,32809,Point,-81.395945,28.44594,302A
59a47287cfa9a3a73e51e97a,260,1455 West Southern Road,Mesa,AZ,85202,Point,-111.85358,33.39109,Suite 1082
59a47287cfa9a3a73e51e97b,2545,2310 SW Military Drive,San Antonio,TX,78224,Point,-98.531471,29.356662,Ste 315
59a47287cfa9a3a73e51e97d,254,6315 E Southern Ave,Mesa,AZ,85206,Point,-111.69455,33.392735,
59a47287cfa9a3a73e51e97f,264,370 Harbison Blvd,Columbia,SC,29212,Point,-81.153114,34.075825,
59a47287cfa9a3a73e51e980,253,1949 E Camelback Rd,Phoenix,AZ,85016,Point,-112.03876,33.508217,Ste 101
59a47287cfa9a3a73e51e983,25,4610 S 76th St,Greenfield,WI,53220,Point,-88.006241,42.960411,
59a47287cfa9a3a73e51e984,269,6555 Frontier Dr,Springfield,VA,22150,Point,-77.169968,38.774818,
59a47287cfa9a3a73e51e987,263,8251 Gateway Overlook Dr,Elkridge,MD,21075,Point,-76.79041,39.1833,
59a47287cfa9a3a73e51e98a,266,2907 Centre Dr,Fairborn,OH,45324,Point,-84.050331,39.774101,
59a47287cfa9a3a73e51e98b,268,8210 Concord Mills Blvd,Concord,NC,28027,Point,-80.754929,35.313236,
59a47287cfa9a3a73e51e98f,2712,3030 Plaza Bonita Road,National City,CA,91950,Point,-117.065718,32.65578,Ste. 1450
59a47287cfa9a3a73e51e993,2705,2415 Sagamore Parkway South,Lafayette,IN,47905,Point,-86.854373,40.393013,#B10
59a47287cfa9a3a73e51e997,2710,1455 NW 107th Avenue,Doral,FL,33172,Point,-80.36763,25.787121,#732
59a47287cfa9a3a73e51e999,2722,10300 Little Patuxent Pkwy,Columbia,MD,21044,Point,-76.863581,39.217147,#2385
59a47287cfa9a3a73e51e99d,2716,2856 E 3rd St,Bloomington,IN,47401,Point,-86.495262,39.164202,#C10D
59a47287cfa9a3a73e51e9a1,2711,1640 Camino Del Rio North,San Diego,CA,92108,Point,-117.148658,32.768302,#322
59a47287cfa9a3a73e51e9a6,2715,95 North Moorland Rd,Brookfield,WI,53005,Point,-88.109,43.0323,#D-30
59a47287cfa9a3a73e51e9b6,2740,3000 East First Ave,Denver,CO,80206,Point,-104.957457,39.716579,#296
59a47287cfa9a3a73e51e9ae,2733,12300 Jefferson Avenue,Newport News,VA,23602,Point,-76.495875,37.112494,#403
59a47287cfa9a3a73e51e9b0,2736,12000 SE 82nd Avenue,Happy Valley,OR,97086,Point,-122.576092,45.436607,
59a47287cfa9a3a73e51e9b3,2737,14500 West Colfax Avenue,Lakewood,CO,80401,Point,-105.157247,39.733323,#260
59a47287cfa9a3a73e51e9b7,2743,1208 Fox Valley Center Drive,Aurora,IL,60504,Point,-88.211997,41.760322,#H5
59a47287cfa9a3a73e51e9b9,2744,10300 Southside Blvd,Jacksonville,FL,32256,Point,-81.554019,30.186051,#3140
59a47287cfa9a3a73e51e9c7,275,11800 Chenal Pkwy,Little Rock,AR,72211,Point,-92.40596,34.749939,
59a47287cfa9a3a73e51e9ca,2763,5000 W Empire Mall,Sioux Falls,SD,57106,Point,-96.775221,43.514084,#326
59a47287cfa9a3a73e51e9d1,2773,4201 N Shiloh Dr.,Fayetteville,AR,72703,Point,-94.145309,36.123592,#1505
59a47287cfa9a3a73e51e9d9,2794,4601 Eastgate Mall,Cincinnati,OH,45245,Point,-84.277526,39.10263,#312
59a47287cfa9a3a73e51e9db,2783,132 W Towne Mall,Madison,WI,53719,Point,-89.505855,43.057224,
59a47287cfa9a3a73e51e9df,278,445 Howe Ave.,Cuyahoga Falls,OH,44221,Point,-81.47757,41.119858,
59a47287cfa9a3a73e51e9e2,2802,501 Miracle Mile Drive,Rochester,NY,14623,Point,-77.630613,43.083023,
59a47287cfa9a3a73e51e9eb,2790,4230 Belden Village Mall,Canton,OH,44718,Point,-81.431308,40.856734,#A13A
59a47287cfa9a3a73e51e9ba,2746,237 Cross Creek Mall,Fayetteville,NC,28303,Point,-78.960733,35.072285,#TC-7
59a47287cfa9a3a73e51e9bd,274,131 Mall Woods Dr,Dayton,OH,45449,Point,-84.228798,39.640995,
59a47287cfa9a3a73e51e9c2,2754,7021 South Memorial Drive,Tulsa,OK,74133,Point,-95.886232,36.062236,#217
59a47287cfa9a3a73e51e9c3,2755,841 Southcenter Mall,Tukwila,WA,98188,Point,-122.261313,47.459824,
59a47287cfa9a3a73e51e9c5,2757,4800 Golf Road,Eau Claire,WI,54701,Point,-91.438715,44.7757,#402
59a47287cfa9a3a73e51e9c9,2762,10000 California St.,Omaha,NE,68114,Point,-96.06833,41.264258,#2688
59a47287cfa9a3a73e51e9cd,277,11525 Metcalf Ave,Overland Park,KS,66210,Point,-94.666512,38.916534,
59a47287cfa9a3a73e51e9cf,2772,197 Westbank Expressway,Gretna,LA,70053,Point,-90.053443,29.911924,#1315
59a47287cfa9a3a73e51e9d6,2779,3401 Dale Rd.,Modesto,CA,95356,Point,-121.050367,37.686503,#180
59a47287cfa9a3a73e51e9d7,2765,1615 East Empire St,Bloomington,IL,61701,Point,-88.956401,40.485889,#1410
59a47287cfa9a3a73e51e9de,2789,2000 Brittain Road,Akron,OH,44310,Point,-81.46867,41.114916,#480
59a47287cfa9a3a73e51e9e0,2791,228 Great Northern Mall,North Olmsted,OH,44070,Point,-81.906825,41.417026,
59a47287cfa9a3a73e51e9e5,2796,5 Gateway Mall,Lincoln,NE,68505,Point,-96.641757,40.814023,#200
59a47287cfa9a3a73e51e9e9,27,4240 W Wisconsin Ave,Appleton,WI,54913,Point,-88.475082,44.274948,
59a47287cfa9a3a73e51e9ea,279,5140 Great Northern Plz S,North Olmsted,OH,44070,Point,-81.911743,41.414711,
59a47287cfa9a3a73e51e9ad,2732,3320 Silas Creek Parkway,Winston Salem,NC,27103,Point,-80.298803,36.073922,#FL-2232
59a47287cfa9a3a73e51e9af,2734,451 East Altamonte Drive,Altamonte Springs,FL,32701,Point,-81.375994,28.663939,#1141
59a47287cfa9a3a73e51e9b2,2738,4301 West Wisconsin Ave,Appleton,WI,54913,Point,-88.469505,44.273002,#232
59a47287cfa9a3a73e51e9b4,2739,701 Lynnhaven Parkway,Virginia Beach,VA,23452,Point,-76.069787,36.817702,#B11B
59a47287cfa9a3a73e51e9b5,273,13058 Fairlakes Shopping Ctr,Fairfax,VA,22033,Point,-77.395248,38.857254,
59a47287cfa9a3a73e51e9bc,2747,1061 Lloyd Center,Portland,OR,97232,Point,-122.654391,45.532547,SPC #B228
59a47287cfa9a3a73e51e9be,2750,1024 Santa Rosa Plaza,Santa Rosa,CA,95401,Point,-122.717189,38.440447,
59a47287cfa9a3a73e51e9bf,2751,1150 El Camino Real,San Bruno,CA,94066,Point,-122.416605,37.637506,#111
59a47287cfa9a3a73e51e9c6,2759,134 St. Clair Square,Fairview Heights,IL,62208,Point,-89.980302,38.59601,#154B
59a47287cfa9a3a73e51e9cb,2764,1720 Old Fort Parkway,Murfreesboro,TN,37129,Point,-86.4185,35.848232,#C130
59a47287cfa9a3a73e51e9cc,2766,2801 Memorial Parkway SW,Huntsville,AL,35801,Point,-86.586381,34.706094,#108
59a47287cfa9a3a73e51e9ce,2767,1701 McFarland Blvd. East,Tuscaloosa,AL,35404,Point,-87.525883,33.192535,D27/D28
59a47287cfa9a3a73e51e9d3,2777,1350 Travis Blvd.,Fairfield,CA,94533,Point,-122.052949,38.261323,#H16
59a47287cfa9a3a73e51e9da,2784,6901 Tyrone Square,St. Petersburg,FL,33710,Point,-82.735868,27.792965,
59a47287cfa9a3a73e51e9e1,2801,271 Greece Ridge Center Drive,Rochester,NY,14626,Point,-77.690932,43.204634,#J4
59a47287cfa9a3a73e51e9e4,2795,7900 Shelbyville Rd,Louisville,KY,40222,Point,-85.610049,38.247327,#D13
59a47287cfa9a3a73e51e9e8,2798,1960 Hwy 70,Hickory,NC,28602,Point,-81.304711,35.706337,#236
59a47287cfa9a3a73e51e9ac,2731,410 Four Seasons Town Centre,Greensboro,NC,27407,Point,-79.840378,36.03972,#131
59a47287cfa9a3a73e51e9b1,2735,639 Bay Park Square,Green Bay,WI,54304,Point,-88.067962,44.484684,
59a47287cfa9a3a73e51e9b8,2741,578 Chicago Ridge Mall,Chicago Ridge,IL,60415,Point,-87.782524,41.719056,Suite 412 A1
59a47287cfa9a3a73e51e9bb,2748,1232 Mid Rivers Mall,St. Peters,MO,63376,Point,-90.625029,38.775903,
59a47287cfa9a3a73e51e9c0,2752,357 Sun Valley Mall,Concord,CA,94520,Point,-122.061763,37.96721,#E202B
